file,line,col,receiver,method,migrated_pyside,reason
well_viewer/batch_export_dialog.py,639,12,self,_refresh_auto_group_name,true,Qt-safe/default
well_viewer/batch_export_dialog.py,640,12,self,_refresh_group_list,true,Qt-safe/default
well_viewer/batch_export_dialog.py,646,16,grp.solo_wells,remove,true,Qt-safe/default
well_viewer/batch_export_dialog.py,647,12,self,_refresh_auto_group_name,true,Qt-safe/default
well_viewer/batch_export_dialog.py,648,12,self,_refresh_group_list,true,Qt-safe/default
well_viewer/batch_export_dialog.py,651,8,self._groups,clear,true,Qt-safe/default
well_viewer/batch_export_dialog.py,652,8,self._auto_named_group_ids,clear,true,Qt-safe/default
well_viewer/batch_export_dialog.py,656,32,w[0],upper,true,Qt-safe/default
well_viewer/batch_export_dialog.py,659,28,tok[0],upper,true,Qt-safe/default
well_viewer/batch_export_dialog.py,663,12,self._groups,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,666,8,self,_refresh_group_list,true,Qt-safe/default
well_viewer/batch_export_dialog.py,669,8,self._groups,clear,true,Qt-safe/default
well_viewer/batch_export_dialog.py,670,8,self._auto_named_group_ids,clear,true,Qt-safe/default
well_viewer/batch_export_dialog.py,681,12,self._groups,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,684,8,self,_refresh_group_list,true,Qt-safe/default
well_viewer/batch_export_dialog.py,687,23,self,_groups_from_rep_sets,true,Qt-safe/default
well_viewer/batch_export_dialog.py,688,8,self._auto_named_group_ids,clear,true,Qt-safe/default
well_viewer/batch_export_dialog.py,690,8,self,_refresh_group_list,true,Qt-safe/default
well_viewer/batch_export_dialog.py,693,17,self._app,_rep_sets_loaded,true,Qt-safe/default
well_viewer/batch_export_dialog.py,698,16,grp.members,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,699,16,groups,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,701,15,copy,deepcopy,true,Qt-safe/default
well_viewer/batch_export_dialog.py,705,12,QMessageBox,warning,true,Qt-safe/default
well_viewer/batch_export_dialog.py,713,16,members_names,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,715,20,seen_sets,add,true,Qt-safe/default
well_viewer/batch_export_dialog.py,716,20,rep_set_names,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,717,12,grp_list,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,725,12,rep_list,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,728,22,QFileDialog,getSaveFileName,true,Qt-safe/default
well_viewer/batch_export_dialog.py,737,16,json,dump,true,Qt-safe/default
well_viewer/batch_export_dialog.py,738,12,self._prog_lbl,setText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,740,12,QMessageBox,critical,true,Qt-safe/default
well_viewer/batch_export_dialog.py,743,22,QFileDialog,getOpenFileName,true,Qt-safe/default
well_viewer/batch_export_dialog.py,751,23,json,load,true,Qt-safe/default
well_viewer/batch_export_dialog.py,753,12,QMessageBox,critical,true,Qt-safe/default
well_viewer/batch_export_dialog.py,757,18,tok.strip(),upper,true,Qt-safe/default
well_viewer/batch_export_dialog.py,757,18,tok,strip,true,Qt-safe/default
well_viewer/batch_export_dialog.py,758,16,re,match,true,Qt-safe/default
well_viewer/batch_export_dialog.py,759,22,m.group(1),upper,true,Qt-safe/default
well_viewer/batch_export_dialog.py,759,22,m,group,true,Qt-safe/default
well_viewer/batch_export_dialog.py,759,46,m,group,true,Qt-safe/default
well_viewer/batch_export_dialog.py,769,24,data,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,770,31,item,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,771,43,item,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,772,29,item,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,774,24,grp.members,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,775,31,item,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,778,24,grp.solo_wells,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,779,16,new_groups,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,782,27,item,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,783,49,item,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,784,29,item,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,785,28,rdata,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,787,24,grp.members,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,788,16,new_groups,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,791,12,QMessageBox,warning,true,Qt-safe/default
well_viewer/batch_export_dialog.py,799,8,self._auto_named_group_ids,clear,true,Qt-safe/default
well_viewer/batch_export_dialog.py,801,8,self,_refresh_group_list,true,Qt-safe/default
well_viewer/batch_export_dialog.py,802,8,self._prog_lbl,setText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,805,14,self._out_dir_edit.text(),strip,true,Qt-safe/default
well_viewer/batch_export_dialog.py,805,14,self._out_dir_edit,text,true,Qt-safe/default
well_viewer/batch_export_dialog.py,809,16,p,mkdir,true,Qt-safe/default
well_viewer/batch_export_dialog.py,812,16,QMessageBox,critical,true,Qt-safe/default
well_viewer/batch_export_dialog.py,816,17,d,is_dir,true,Qt-safe/default
well_viewer/batch_export_dialog.py,818,8,QMessageBox,critical,true,Qt-safe/default
well_viewer/batch_export_dialog.py,828,8,self._prog_bar,setVisible,true,Qt-safe/default
well_viewer/batch_export_dialog.py,829,8,self._prog_bar,setMaximum,true,Qt-safe/default
well_viewer/batch_export_dialog.py,830,8,self._prog_bar,setValue,true,Qt-safe/default
well_viewer/batch_export_dialog.py,831,8,self._run_btn,setEnabled,true,Qt-safe/default
well_viewer/batch_export_dialog.py,835,16,self._prog_lbl,setText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,836,16,self._prog_bar,setValue,true,Qt-safe/default
well_viewer/batch_export_dialog.py,837,16,QApplication,processEvents,true,Qt-safe/default
well_viewer/batch_export_dialog.py,840,20,errors,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,841,12,self._prog_bar,setValue,true,Qt-safe/default
well_viewer/batch_export_dialog.py,843,12,self._run_btn,setEnabled,true,Qt-safe/default
well_viewer/batch_export_dialog.py,844,12,self._prog_bar,setVisible,true,Qt-safe/default
well_viewer/batch_export_dialog.py,847,12,self._prog_lbl,setText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,848,12,self._prog_lbl,setStyleSheet,true,Qt-safe/default
well_viewer/batch_export_dialog.py,850,16,_logger,error,true,Qt-safe/default
well_viewer/batch_export_dialog.py,852,8,self._prog_lbl,setText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,853,8,self._prog_lbl,setStyleSheet,true,Qt-safe/default
well_viewer/batch_export_dialog.py,854,8,self._app,_set_status,true,Qt-safe/default
well_viewer/batch_export_dialog.py,866,19,_mpl.rcParams,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,867,18,_mpl.rcParams,get,true,Qt-safe/default
well_viewer/batch_export_dialog.py,876,12,fig,savefig,true,Qt-safe/default
well_viewer/batch_export_dialog.py,880,12,_plt,close,true,Qt-safe/default
well_viewer/batch_export_dialog.py,884,29,copy,deepcopy,true,Qt-safe/default
well_viewer/batch_export_dialog.py,887,19,self,_groups_from_rep_sets,true,Qt-safe/default
well_viewer/batch_export_dialog.py,891,39,self,_groups_for_export,true,Qt-safe/default
well_viewer/batch_export_dialog.py,899,12,QMessageBox,warning,true,Qt-safe/default
well_viewer/batch_export_dialog.py,901,8,self,_log_sample_definitions_snapshot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,902,18,self,_resolve_out_dir,true,Qt-safe/default
well_viewer/batch_export_dialog.py,906,20,self._app,_get_thresh_frac_on,true,Qt-safe/default
well_viewer/batch_export_dialog.py,907,18,self._app._use_sem_cb,isChecked,true,Qt-safe/default
well_viewer/batch_export_dialog.py,909,14,self._fmt_cb,currentText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,915,19,re,sub,true,Qt-safe/default
well_viewer/batch_export_dialog.py,927,24,all_rows,extend,true,Qt-safe/default
well_viewer/batch_export_dialog.py,927,40,self._app,_get_rows,true,Qt-safe/default
well_viewer/batch_export_dialog.py,930,43,self._app,_get_cell_area_threshold,true,Qt-safe/default
well_viewer/batch_export_dialog.py,931,35,self._app,_get_all_fluor_gates,true,Qt-safe/default
well_viewer/batch_export_dialog.py,938,24,rows_out,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,941,37,';',join,true,Qt-safe/default
well_viewer/batch_export_dialog.py,943,64,math,isnan,true,Qt-safe/default
well_viewer/batch_export_dialog.py,945,67,math,isnan,true,Qt-safe/default
well_viewer/batch_export_dialog.py,953,43,self._app,_get_cell_area_threshold,true,Qt-safe/default
well_viewer/batch_export_dialog.py,954,35,self._app,_get_all_fluor_gates,true,Qt-safe/default
well_viewer/batch_export_dialog.py,956,24,self._app,_get_rows,true,Qt-safe/default
well_viewer/batch_export_dialog.py,961,24,rows_out,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,964,64,math,isnan,true,Qt-safe/default
well_viewer/batch_export_dialog.py,966,67,math,isnan,true,Qt-safe/default
well_viewer/batch_export_dialog.py,976,33,csv,DictWriter,true,Qt-safe/default
well_viewer/batch_export_dialog.py,977,24,writer,writeheader,true,Qt-safe/default
well_viewer/batch_export_dialog.py,978,24,writer,writerows,true,Qt-safe/default
well_viewer/batch_export_dialog.py,983,22,self,_render_group_figure,true,Qt-safe/default
well_viewer/batch_export_dialog.py,984,16,self,_save_figure,true,Qt-safe/default
well_viewer/batch_export_dialog.py,988,12,_logger,info,true,Qt-safe/default
well_viewer/batch_export_dialog.py,991,8,self,_run_batch_jobs,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1005,8,_logger,info,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1016,18,fig,add_subplot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1017,18,fig,add_subplot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1018,17,fig,add_subplot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1019,8,fig,subplots_adjust,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1020,8,fig,suptitle,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1024,14,self._app._active_channel,upper,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1028,8,ax_frac,set_xlabel,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1029,8,ax_frac,set_ylim,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1030,8,ax_cdf,set_xlabel,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1031,8,ax_cdf,set_ylim,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1041,12,members,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1041,54,self._app,_replicate_display_label,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1045,12,members,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1048,31,self._app,_get_cell_area_threshold,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1049,23,self._app,_get_all_fluor_gates,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1057,27,self._app,_get_rows,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1063,24,all_tps,add,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1064,20,fluor_vals_raw,extend,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1067,38,self._app,_compute_rep_stats,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1068,27,math,isnan,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1069,24,agg_times,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1069,45,agg_means,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1070,24,agg_errs,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1070,47,agg_fracs,append,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1073,20,ax_mean,plot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1075,20,ax_mean,fill_between,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1081,78,math,isnan,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1084,24,ax_frac,plot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1086,24,ax_frac,fill_between,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1091,23,self._app,_get_rows,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1099,85,math,isnan,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1102,24,ax_mean,plot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1104,24,ax_mean,fill_between,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1110,70,math,isnan,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1113,24,ax_frac,plot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1115,24,ax_frac,fill_between,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1120,12,all_fluor_vals,extend,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1123,16,ax_cdf,plot,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1129,12,ax_mean,axhline,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1130,12,ax_mean,legend,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1131,12,ax_frac,legend,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1133,12,ax_cdf,axvline,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1137,16,ax_cdf,axvspan,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1138,16,ax_cdf,set_xlim,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1139,12,ax_cdf,legend,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1154,8,super(),__init__,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1158,8,hdr,setContentsMargins,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1160,12,t,font,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1160,22,f,setBold,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1160,39,t,setFont,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1161,8,hdr,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1161,26,hdr,addStretch,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1162,8,layout,addLayout,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1165,8,out_row,setContentsMargins,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1167,12,lbl,font,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1167,24,f,setBold,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1167,41,lbl,setFont,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1168,8,out_row,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1170,8,self._out_dir_edit,setMinimumWidth,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1171,8,out_row,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1172,8,out_row,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1173,8,layout,addLayout,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1176,8,fmt_row,setContentsMargins,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1178,12,flbl,font,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1178,25,f,setBold,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1178,42,flbl,setFont,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1179,8,fmt_row,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1181,8,self._fmt_cb,addItems,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1182,8,self._fmt_cb,setCurrentText,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1183,8,self._fmt_cb.currentTextChanged,connect,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1184,8,fmt_row,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1186,8,fmt_row,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1187,8,fmt_row,addStretch,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1188,8,layout,addLayout,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1189,8,self,_build_export_profile_row,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1191,24,sep,setFrameShape,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1192,8,layout,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1195,8,tp_hdr,setContentsMargins,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1197,12,tlbl,font,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1197,25,f,setBold,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1197,42,tlbl,setFont,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1198,8,tp_hdr,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1199,8,tp_hdr,addStretch,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1200,8,tp_hdr,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1201,8,tp_hdr,addWidget,true,Qt-safe/default
well_viewer/batch_export_dialog.py,1202,8,layout,addLayout,true,Qt-safe/default
